EventID,case:concept:name,concept:name,time:timestamp
7521,Case_621,F,2023-01-27 16:08:00+00:00
7522,Case_302,A,2023-01-27 16:12:00+00:00
7523,Case_964,B2,2023-01-27 16:12:00+00:00
7524,Case_326,A,2023-01-27 16:30:00+00:00
7525,Case_302,F,2023-01-27 16:33:00+00:00
7526,Case_114,E2,2023-01-27 16:34:00+00:00
7527,Case_964,A,2023-01-27 16:46:00+00:00
7528,Case_114,A,2023-01-27 16:57:00+00:00
7529,Case_964,E1,2023-01-27 17:03:00+00:00
7530,Case_952,A,2023-01-27 17:17:00+00:00
7531,Case_621,A,2023-01-27 17:25:00+00:00
7532,Case_952,C,2023-01-27 17:28:00+00:00
7533,Case_952,D,2023-01-27 17:32:00+00:00
7534,Case_952,B1,2023-01-27 17:35:00+00:00
7535,Case_302,A,2023-01-27 17:52:00+00:00
7536,Case_964,E2,2023-01-27 17:53:00+00:00
7537,Case_952,B2,2023-01-27 18:09:00+00:00
7538,Case_964,A,2023-01-27 18:19:00+00:00
7539,Case_209,A,2023-01-27 18:35:00+00:00
7540,Case_952,A,2023-01-27 18:42:00+00:00
7541,Case_212,A,2023-01-27 18:44:00+00:00
7542,Case_880,A,2023-01-27 18:49:00+00:00
7543,Case_952,F,2023-01-27 18:52:00+00:00
7544,Case_209,C,2023-01-27 18:57:00+00:00
7545,Case_209,D,2023-01-27 19:00:00+00:00
7546,Case_209,B1,2023-01-27 19:03:00+00:00
7547,Case_880,C,2023-01-27 19:06:00+00:00
7548,Case_880,B1,2023-01-27 19:10:00+00:00
7549,Case_880,D,2023-01-27 19:11:00+00:00
7550,Case_212,C,2023-01-27 19:13:00+00:00
7551,Case_212,D,2023-01-27 19:15:00+00:00
7552,Case_212,B1,2023-01-27 19:19:00+00:00
7553,Case_880,B2,2023-01-27 19:31:00+00:00
7554,Case_209,B2,2023-01-27 19:33:00+00:00
7555,Case_212,B2,2023-01-27 19:38:00+00:00
7556,Case_28,A,2023-01-27 19:38:00+00:00
7557,Case_820,A,2023-01-27 19:59:00+00:00
7558,Case_28,C,2023-01-27 20:02:00+00:00
7559,Case_209,A,2023-01-27 20:03:00+00:00
7560,Case_28,D,2023-01-27 20:06:00+00:00
7561,Case_952,A,2023-01-27 20:07:00+00:00
7562,Case_28,B1,2023-01-27 20:09:00+00:00
7563,Case_914,A,2023-01-27 20:12:00+00:00
7564,Case_820,C,2023-01-27 20:17:00+00:00
7565,Case_212,A,2023-01-27 20:19:00+00:00
7566,Case_820,B1,2023-01-27 20:22:00+00:00
7567,Case_820,D,2023-01-27 20:22:00+00:00
7568,Case_209,F,2023-01-27 20:30:00+00:00
7569,Case_914,C,2023-01-27 20:30:00+00:00
7570,Case_880,A,2023-01-27 20:32:00+00:00
7571,Case_212,F,2023-01-27 20:33:00+00:00
7572,Case_914,D,2023-01-27 20:34:00+00:00
7573,Case_914,B1,2023-01-27 20:35:00+00:00
7574,Case_820,B2,2023-01-27 20:48:00+00:00
7575,Case_28,B2,2023-01-27 20:54:00+00:00
7576,Case_11,A,2023-01-27 20:58:00+00:00
7577,Case_880,E1,2023-01-27 20:59:00+00:00
7578,Case_914,B2,2023-01-27 21:00:00+00:00
7579,Case_28,A,2023-01-27 21:17:00+00:00
7580,Case_11,C,2023-01-27 21:26:00+00:00
7581,Case_11,D,2023-01-27 21:27:00+00:00
7582,Case_11,B1,2023-01-27 21:29:00+00:00
7583,Case_28,F,2023-01-27 21:37:00+00:00
7584,Case_880,E2,2023-01-27 21:40:00+00:00
7585,Case_820,A,2023-01-27 21:41:00+00:00
7586,Case_209,A,2023-01-27 21:41:00+00:00
7587,Case_212,A,2023-01-27 21:44:00+00:00
7588,Case_820,E1,2023-01-27 21:52:00+00:00
7589,Case_914,A,2023-01-27 21:58:00+00:00
7590,Case_11,B2,2023-01-27 22:06:00+00:00
7591,Case_880,A,2023-01-27 22:12:00+00:00
7592,Case_820,E2,2023-01-27 22:19:00+00:00
7593,Case_914,F,2023-01-27 22:20:00+00:00
7594,Case_651,A,2023-01-27 22:30:00+00:00
7595,Case_820,A,2023-01-27 22:35:00+00:00
7596,Case_28,A,2023-01-27 22:38:00+00:00
7597,Case_713,A,2023-01-27 22:43:00+00:00
7598,Case_651,C,2023-01-27 22:50:00+00:00
7599,Case_651,D,2023-01-27 22:51:00+00:00
7600,Case_11,A,2023-01-27 22:53:00+00:00
7601,Case_651,B1,2023-01-27 22:57:00+00:00
7602,Case_914,A,2023-01-27 23:00:00+00:00
7603,Case_11,E1,2023-01-27 23:05:00+00:00
7604,Case_749,A,2023-01-27 23:08:00+00:00
7605,Case_713,C,2023-01-27 23:11:00+00:00
7606,Case_713,B1,2023-01-27 23:14:00+00:00
7607,Case_713,D,2023-01-27 23:14:00+00:00
7608,Case_651,B2,2023-01-27 23:15:00+00:00
7609,Case_749,C,2023-01-27 23:28:00+00:00
7610,Case_749,D,2023-01-27 23:30:00+00:00
7611,Case_11,E2,2023-01-27 23:31:00+00:00
7612,Case_713,B2,2023-01-27 23:32:00+00:00
7613,Case_749,B1,2023-01-27 23:34:00+00:00
7614,Case_11,A,2023-01-27 23:51:00+00:00
7615,Case_651,A,2023-01-27 23:56:00+00:00
7616,Case_749,B2,2023-01-28 00:08:00+00:00
7617,Case_651,F,2023-01-28 00:21:00+00:00
7618,Case_713,A,2023-01-28 00:32:00+00:00
7619,Case_902,A,2023-01-28 00:36:00+00:00
7620,Case_902,C,2023-01-28 00:48:00+00:00
7621,Case_713,E1,2023-01-28 00:49:00+00:00
7622,Case_902,D,2023-01-28 00:49:00+00:00
7623,Case_902,B1,2023-01-28 00:52:00+00:00
7624,Case_749,A,2023-01-28 00:56:00+00:00
7625,Case_651,A,2023-01-28 00:57:00+00:00
7626,Case_749,E1,2023-01-28 01:09:00+00:00
7627,Case_320,A,2023-01-28 01:22:00+00:00
7628,Case_320,C,2023-01-28 01:33:00+00:00
7629,Case_902,B2,2023-01-28 01:35:00+00:00
7630,Case_713,E2,2023-01-28 01:35:00+00:00
7631,Case_320,B1,2023-01-28 01:38:00+00:00
7632,Case_320,D,2023-01-28 01:38:00+00:00
7633,Case_749,E2,2023-01-28 01:47:00+00:00
7634,Case_713,A,2023-01-28 01:51:00+00:00
7635,Case_320,B2,2023-01-28 01:55:00+00:00
7636,Case_312,A,2023-01-28 01:56:00+00:00
7637,Case_928,A,2023-01-28 01:56:00+00:00
7638,Case_902,A,2023-01-28 01:59:00+00:00
7639,Case_749,A,2023-01-28 02:05:00+00:00
7640,Case_902,F,2023-01-28 02:13:00+00:00
7641,Case_312,C,2023-01-28 02:18:00+00:00
7642,Case_928,C,2023-01-28 02:20:00+00:00
7643,Case_575,A,2023-01-28 02:23:00+00:00
7644,Case_312,D,2023-01-28 02:23:00+00:00
7645,Case_312,B1,2023-01-28 02:23:00+00:00
7646,Case_928,D,2023-01-28 02:24:00+00:00
7647,Case_928,B1,2023-01-28 02:26:00+00:00
7648,Case_320,A,2023-01-28 02:43:00+00:00
7649,Case_928,B2,2023-01-28 02:44:00+00:00
7650,Case_312,B2,2023-01-28 02:45:00+00:00
7651,Case_575,C,2023-01-28 02:47:00+00:00
7652,Case_575,B1,2023-01-28 02:50:00+00:00
7653,Case_575,D,2023-01-28 02:50:00+00:00
7654,Case_134,A,2023-01-28 02:52:00+00:00
7655,Case_320,E1,2023-01-28 02:54:00+00:00
7656,Case_872,A,2023-01-28 03:07:00+00:00
7657,Case_134,C,2023-01-28 03:08:00+00:00
7658,Case_575,B2,2023-01-28 03:08:00+00:00
7659,Case_772,A,2023-01-28 03:09:00+00:00
7660,Case_134,D,2023-01-28 03:13:00+00:00
7661,Case_134,B1,2023-01-28 03:15:00+00:00
7662,Case_902,A,2023-01-28 03:16:00+00:00
7663,Case_320,E2,2023-01-28 03:23:00+00:00
7664,Case_130,A,2023-01-28 03:26:00+00:00
7665,Case_772,C,2023-01-28 03:30:00+00:00
7666,Case_872,C,2023-01-28 03:31:00+00:00
7667,Case_772,B1,2023-01-28 03:33:00+00:00
7668,Case_872,D,2023-01-28 03:33:00+00:00
7669,Case_872,B1,2023-01-28 03:33:00+00:00
7670,Case_772,D,2023-01-28 03:35:00+00:00
7671,Case_130,C,2023-01-28 03:36:00+00:00
7672,Case_470,A,2023-01-28 03:36:00+00:00
7673,Case_928,A,2023-01-28 03:40:00+00:00
7674,Case_130,D,2023-01-28 03:41:00+00:00
7675,Case_312,A,2023-01-28 03:43:00+00:00
7676,Case_130,B1,2023-01-28 03:43:00+00:00
7677,Case_134,B2,2023-01-28 03:46:00+00:00
7678,Case_470,C,2023-01-28 03:47:00+00:00
7679,Case_872,B2,2023-01-28 03:49:00+00:00
7680,Case_320,A,2023-01-28 03:50:00+00:00
7681,Case_470,B1,2023-01-28 03:50:00+00:00
7682,Case_470,D,2023-01-28 03:50:00+00:00
7683,Case_822,A,2023-01-28 03:51:00+00:00
7684,Case_772,B2,2023-01-28 03:52:00+00:00
7685,Case_575,A,2023-01-28 03:52:00+00:00
7686,Case_130,B2,2023-01-28 04:02:00+00:00
7687,Case_575,E1,2023-01-28 04:02:00+00:00
7688,Case_928,E1,2023-01-28 04:10:00+00:00
7689,Case_312,F,2023-01-28 04:12:00+00:00
7690,Case_822,C,2023-01-28 04:16:00+00:00
7691,Case_872,A,2023-01-28 04:17:00+00:00
7692,Case_822,D,2023-01-28 04:20:00+00:00
7693,Case_822,B1,2023-01-28 04:23:00+00:00
7694,Case_575,E2,2023-01-28 04:24:00+00:00
7695,Case_470,B2,2023-01-28 04:25:00+00:00
7696,Case_134,A,2023-01-28 04:35:00+00:00
7697,Case_872,E1,2023-01-28 04:36:00+00:00
7698,Case_772,A,2023-01-28 04:42:00+00:00
7699,Case_822,B2,2023-01-28 04:48:00+00:00
7700,Case_130,A,2023-01-28 04:48:00+00:00
7701,Case_928,E2,2023-01-28 04:55:00+00:00
7702,Case_134,F,2023-01-28 04:56:00+00:00
7703,Case_575,A,2023-01-28 04:57:00+00:00
7704,Case_470,A,2023-01-28 04:57:00+00:00
7705,Case_772,E1,2023-01-28 05:01:00+00:00
7706,Case_130,E1,2023-01-28 05:05:00+00:00
7707,Case_470,F,2023-01-28 05:09:00+00:00
7708,Case_928,A,2023-01-28 05:10:00+00:00
7709,Case_312,A,2023-01-28 05:11:00+00:00
7710,Case_942,A,2023-01-28 05:12:00+00:00
7711,Case_872,E2,2023-01-28 05:12:00+00:00
7712,Case_772,E2,2023-01-28 05:30:00+00:00
7713,Case_942,C,2023-01-28 05:35:00+00:00
7714,Case_942,D,2023-01-28 05:37:00+00:00
7715,Case_942,B1,2023-01-28 05:40:00+00:00
7716,Case_822,A,2023-01-28 05:45:00+00:00
7717,Case_872,A,2023-01-28 05:47:00+00:00
7718,Case_130,E2,2023-01-28 05:51:00+00:00
7719,Case_772,A,2023-01-28 05:56:00+00:00
7720,Case_134,A,2023-01-28 06:10:00+00:00
7721,Case_168,A,2023-01-28 06:12:00+00:00
7722,Case_822,E1,2023-01-28 06:13:00+00:00
7723,Case_130,A,2023-01-28 06:23:00+00:00
7724,Case_942,B2,2023-01-28 06:23:00+00:00
7725,Case_470,A,2023-01-28 06:26:00+00:00
7726,Case_168,C,2023-01-28 06:42:00+00:00
7727,Case_168,D,2023-01-28 06:44:00+00:00
7728,Case_942,A,2023-01-28 06:45:00+00:00
7729,Case_168,B1,2023-01-28 06:48:00+00:00
7730,Case_822,E2,2023-01-28 06:52:00+00:00
7731,Case_168,B2,2023-01-28 07:09:00+00:00
7732,Case_942,F,2023-01-28 07:10:00+00:00
7733,Case_822,A,2023-01-28 07:16:00+00:00
7734,Case_168,A,2023-01-28 07:44:00+00:00
7735,Case_942,A,2023-01-28 07:45:00+00:00
7736,Case_718,A,2023-01-28 07:48:00+00:00
7737,Case_168,E1,2023-01-28 08:09:00+00:00
7738,Case_718,C,2023-01-28 08:10:00+00:00
7739,Case_718,B1,2023-01-28 08:12:00+00:00
7740,Case_718,D,2023-01-28 08:14:00+00:00
7741,Case_718,B2,2023-01-28 08:38:00+00:00
7742,Case_718,A,2023-01-28 08:58:00+00:00
7743,Case_168,E2,2023-01-28 08:59:00+00:00
7744,Case_718,F,2023-01-28 09:10:00+00:00
7745,Case_168,A,2023-01-28 09:24:00+00:00
7746,Case_19,A,2023-01-28 09:33:00+00:00
7747,Case_19,C,2023-01-28 09:46:00+00:00
7748,Case_19,B1,2023-01-28 09:49:00+00:00
7749,Case_19,D,2023-01-28 09:49:00+00:00
7750,Case_718,A,2023-01-28 10:20:00+00:00
7751,Case_19,B2,2023-01-28 10:24:00+00:00
7752,Case_633,A,2023-01-28 10:54:00+00:00
7753,Case_633,C,2023-01-28 11:10:00+00:00
7754,Case_633,D,2023-01-28 11:13:00+00:00
7755,Case_633,B1,2023-01-28 11:13:00+00:00
7756,Case_19,A,2023-01-28 11:21:00+00:00
7757,Case_946,A,2023-01-28 11:24:00+00:00
7758,Case_44,A,2023-01-28 11:25:00+00:00
7759,Case_44,C,2023-01-28 11:39:00+00:00
7760,Case_44,D,2023-01-28 11:40:00+00:00
7761,Case_946,C,2023-01-28 11:41:00+00:00
7762,Case_19,F,2023-01-28 11:42:00+00:00
7763,Case_44,B1,2023-01-28 11:42:00+00:00
7764,Case_946,D,2023-01-28 11:43:00+00:00
7765,Case_946,B1,2023-01-28 11:44:00+00:00
7766,Case_633,B2,2023-01-28 11:56:00+00:00
7767,Case_44,B2,2023-01-28 12:06:00+00:00
7768,Case_19,A,2023-01-28 12:18:00+00:00
7769,Case_946,B2,2023-01-28 12:25:00+00:00
7770,Case_633,A,2023-01-28 12:32:00+00:00
7771,Case_377,A,2023-01-28 12:38:00+00:00
7772,Case_633,F,2023-01-28 12:47:00+00:00
7773,Case_377,C,2023-01-28 12:53:00+00:00
7774,Case_44,A,2023-01-28 12:55:00+00:00
7775,Case_377,D,2023-01-28 12:58:00+00:00
7776,Case_377,B1,2023-01-28 12:58:00+00:00
7777,Case_946,A,2023-01-28 13:01:00+00:00
7778,Case_44,F,2023-01-28 13:12:00+00:00
7779,Case_946,F,2023-01-28 13:14:00+00:00
7780,Case_377,B2,2023-01-28 13:41:00+00:00
7781,Case_699,A,2023-01-28 13:47:00+00:00
7782,Case_633,A,2023-01-28 13:57:00+00:00
7783,Case_699,C,2023-01-28 14:03:00+00:00
7784,Case_699,D,2023-01-28 14:08:00+00:00
7785,Case_475,A,2023-01-28 14:08:00+00:00
7786,Case_44,A,2023-01-28 14:10:00+00:00
7787,Case_699,B1,2023-01-28 14:10:00+00:00
7788,Case_871,A,2023-01-28 14:15:00+00:00
7789,Case_377,A,2023-01-28 14:23:00+00:00
7790,Case_475,C,2023-01-28 14:25:00+00:00
7791,Case_475,D,2023-01-28 14:26:00+00:00
7792,Case_475,B1,2023-01-28 14:31:00+00:00
7793,Case_946,A,2023-01-28 14:32:00+00:00
7794,Case_191,A,2023-01-28 14:33:00+00:00
7795,Case_871,C,2023-01-28 14:35:00+00:00
7796,Case_699,B2,2023-01-28 14:36:00+00:00
7797,Case_871,D,2023-01-28 14:36:00+00:00
7798,Case_377,F,2023-01-28 14:36:00+00:00
7799,Case_519,A,2023-01-28 14:38:00+00:00
7800,Case_871,B1,2023-01-28 14:39:00+00:00
7801,Case_191,C,2023-01-28 14:49:00+00:00
7802,Case_191,D,2023-01-28 14:50:00+00:00
7803,Case_191,B1,2023-01-28 14:54:00+00:00
7804,Case_475,B2,2023-01-28 15:04:00+00:00
7805,Case_519,C,2023-01-28 15:08:00+00:00
7806,Case_519,D,2023-01-28 15:13:00+00:00
7807,Case_519,B1,2023-01-28 15:13:00+00:00
7808,Case_700,A,2023-01-28 15:16:00+00:00
7809,Case_699,A,2023-01-28 15:16:00+00:00
7810,Case_377,A,2023-01-28 15:19:00+00:00
7811,Case_871,B2,2023-01-28 15:21:00+00:00
7812,Case_191,B2,2023-01-28 15:34:00+00:00
7813,Case_700,C,2023-01-28 15:42:00+00:00
7814,Case_519,B2,2023-01-28 15:44:00+00:00
7815,Case_699,F,2023-01-28 15:45:00+00:00
7816,Case_700,D,2023-01-28 15:46:00+00:00
7817,Case_700,B1,2023-01-28 15:47:00+00:00
7818,Case_871,A,2023-01-28 15:49:00+00:00
7819,Case_475,A,2023-01-28 15:53:00+00:00
7820,Case_871,E1,2023-01-28 16:15:00+00:00
7821,Case_700,B2,2023-01-28 16:17:00+00:00
7822,Case_475,F,2023-01-28 16:20:00+00:00
7823,Case_191,A,2023-01-28 16:33:00+00:00
7824,Case_519,A,2023-01-28 16:33:00+00:00
7825,Case_191,F,2023-01-28 16:45:00+00:00
7826,Case_519,F,2023-01-28 16:48:00+00:00
7827,Case_700,A,2023-01-28 16:56:00+00:00
7828,Case_699,A,2023-01-28 17:00:00+00:00
7829,Case_871,E2,2023-01-28 17:03:00+00:00
7830,Case_475,A,2023-01-28 17:04:00+00:00
7831,Case_160,A,2023-01-28 17:09:00+00:00
7832,Case_78,A,2023-01-28 17:20:00+00:00
7833,Case_700,F,2023-01-28 17:24:00+00:00
7834,Case_871,A,2023-01-28 17:33:00+00:00
7835,Case_160,C,2023-01-28 17:39:00+00:00
7836,Case_160,D,2023-01-28 17:41:00+00:00
7837,Case_78,C,2023-01-28 17:42:00+00:00
7838,Case_160,B1,2023-01-28 17:42:00+00:00
7839,Case_78,D,2023-01-28 17:44:00+00:00
7840,Case_191,A,2023-01-28 17:44:00+00:00
7841,Case_78,B1,2023-01-28 17:46:00+00:00
7842,Case_519,A,2023-01-28 17:46:00+00:00
7843,Case_886,A,2023-01-28 17:52:00+00:00
7844,Case_160,B2,2023-01-28 18:11:00+00:00
7845,Case_78,B2,2023-01-28 18:18:00+00:00
7846,Case_886,C,2023-01-28 18:18:00+00:00
7847,Case_886,D,2023-01-28 18:20:00+00:00
7848,Case_886,B1,2023-01-28 18:20:00+00:00
7849,Case_700,A,2023-01-28 18:36:00+00:00
7850,Case_759,A,2023-01-28 18:38:00+00:00
7851,Case_160,A,2023-01-28 18:46:00+00:00
7852,Case_78,A,2023-01-28 18:48:00+00:00
7853,Case_886,B2,2023-01-28 18:49:00+00:00
7854,Case_78,E1,2023-01-28 19:02:00+00:00
7855,Case_759,C,2023-01-28 19:02:00+00:00
7856,Case_759,D,2023-01-28 19:06:00+00:00
7857,Case_759,B1,2023-01-28 19:07:00+00:00
7858,Case_160,F,2023-01-28 19:08:00+00:00
7859,Case_78,E2,2023-01-28 19:31:00+00:00
7860,Case_759,B2,2023-01-28 19:32:00+00:00
7861,Case_546,A,2023-01-28 19:40:00+00:00
7862,Case_886,A,2023-01-28 19:41:00+00:00
7863,Case_546,C,2023-01-28 19:57:00+00:00
7864,Case_546,D,2023-01-28 19:58:00+00:00
7865,Case_546,B1,2023-01-28 19:59:00+00:00
7866,Case_78,A,2023-01-28 20:00:00+00:00
7867,Case_362,A,2023-01-28 20:06:00+00:00
7868,Case_759,A,2023-01-28 20:09:00+00:00
7869,Case_160,A,2023-01-28 20:10:00+00:00
7870,Case_886,F,2023-01-28 20:10:00+00:00
7871,Case_546,B2,2023-01-28 20:23:00+00:00
7872,Case_362,C,2023-01-28 20:24:00+00:00
7873,Case_362,D,2023-01-28 20:26:00+00:00
7874,Case_362,B1,2023-01-28 20:26:00+00:00
7875,Case_759,F,2023-01-28 20:31:00+00:00
7876,Case_362,B2,2023-01-28 20:43:00+00:00
7877,Case_578,A,2023-01-28 21:10:00+00:00
7878,Case_886,A,2023-01-28 21:13:00+00:00
7879,Case_546,A,2023-01-28 21:15:00+00:00
7880,Case_578,C,2023-01-28 21:30:00+00:00
7881,Case_578,D,2023-01-28 21:33:00+00:00
7882,Case_759,A,2023-01-28 21:34:00+00:00
7883,Case_578,B1,2023-01-28 21:37:00+00:00
7884,Case_546,E1,2023-01-28 21:41:00+00:00
7885,Case_362,A,2023-01-28 21:53:00+00:00
7886,Case_546,E2,2023-01-28 22:03:00+00:00
7887,Case_362,E1,2023-01-28 22:04:00+00:00
7888,Case_578,B2,2023-01-28 22:19:00+00:00
7889,Case_362,E2,2023-01-28 22:34:00+00:00
7890,Case_546,A,2023-01-28 22:43:00+00:00
7891,Case_362,A,2023-01-28 22:55:00+00:00
7892,Case_578,A,2023-01-28 22:56:00+00:00
7893,Case_578,E1,2023-01-28 23:12:00+00:00
7894,Case_578,E2,2023-01-28 23:36:00+00:00
7895,Case_578,A,2023-01-29 00:15:00+00:00
7896,Case_508,A,2023-01-29 00:18:00+00:00
7897,Case_744,A,2023-01-29 00:44:00+00:00
7898,Case_508,C,2023-01-29 00:45:00+00:00
7899,Case_508,D,2023-01-29 00:48:00+00:00
7900,Case_508,B1,2023-01-29 00:49:00+00:00
7901,Case_508,B2,2023-01-29 01:13:00+00:00
7902,Case_744,C,2023-01-29 01:14:00+00:00
7903,Case_744,D,2023-01-29 01:18:00+00:00
7904,Case_744,B1,2023-01-29 01:20:00+00:00
7905,Case_744,B2,2023-01-29 01:59:00+00:00
7906,Case_508,A,2023-01-29 02:13:00+00:00
7907,Case_744,A,2023-01-29 02:28:00+00:00
7908,Case_508,E1,2023-01-29 02:35:00+00:00
7909,Case_744,F,2023-01-29 02:50:00+00:00
7910,Case_508,E2,2023-01-29 03:21:00+00:00
7911,Case_873,A,2023-01-29 03:28:00+00:00
7912,Case_55,A,2023-01-29 03:35:00+00:00
7913,Case_744,A,2023-01-29 03:38:00+00:00
7914,Case_873,C,2023-01-29 03:53:00+00:00
7915,Case_508,A,2023-01-29 03:54:00+00:00
7916,Case_55,C,2023-01-29 03:55:00+00:00
7917,Case_55,D,2023-01-29 03:57:00+00:00
7918,Case_873,D,2023-01-29 03:58:00+00:00
7919,Case_873,B1,2023-01-29 03:59:00+00:00
7920,Case_55,B1,2023-01-29 04:02:00+00:00
7921,Case_534,A,2023-01-29 04:23:00+00:00
7922,Case_55,B2,2023-01-29 04:30:00+00:00
7923,Case_322,A,2023-01-29 04:31:00+00:00
7924,Case_534,C,2023-01-29 04:33:00+00:00
7925,Case_534,D,2023-01-29 04:35:00+00:00
7926,Case_534,B1,2023-01-29 04:36:00+00:00
7927,Case_873,B2,2023-01-29 04:38:00+00:00
7928,Case_322,C,2023-01-29 04:51:00+00:00
7929,Case_322,D,2023-01-29 04:55:00+00:00
7930,Case_322,B1,2023-01-29 04:58:00+00:00
7931,Case_534,B2,2023-01-29 05:00:00+00:00
7932,Case_55,A,2023-01-29 05:19:00+00:00
7933,Case_873,A,2023-01-29 05:27:00+00:00
7934,Case_534,A,2023-01-29 05:36:00+00:00
7935,Case_322,B2,2023-01-29 05:37:00+00:00
7936,Case_55,F,2023-01-29 05:43:00+00:00
7937,Case_873,F,2023-01-29 05:51:00+00:00
7938,Case_425,A,2023-01-29 05:55:00+00:00
7939,Case_534,E1,2023-01-29 06:01:00+00:00
7940,Case_425,C,2023-01-29 06:05:00+00:00
7941,Case_425,D,2023-01-29 06:06:00+00:00
7942,Case_425,B1,2023-01-29 06:08:00+00:00
7943,Case_884,A,2023-01-29 06:19:00+00:00
7944,Case_322,A,2023-01-29 06:22:00+00:00
7945,Case_344,A,2023-01-29 06:28:00+00:00
7946,Case_873,A,2023-01-29 06:31:00+00:00
7947,Case_687,A,2023-01-29 06:39:00+00:00
7948,Case_344,C,2023-01-29 06:41:00+00:00
7949,Case_344,D,2023-01-29 06:46:00+00:00
7950,Case_884,C,2023-01-29 06:47:00+00:00
7951,Case_534,E2,2023-01-29 06:47:00+00:00
7952,Case_344,B1,2023-01-29 06:48:00+00:00
7953,Case_322,F,2023-01-29 06:49:00+00:00
7954,Case_884,B1,2023-01-29 06:50:00+00:00
7955,Case_884,D,2023-01-29 06:51:00+00:00
7956,Case_425,B2,2023-01-29 06:53:00+00:00
7957,Case_55,A,2023-01-29 06:53:00+00:00
7958,Case_687,C,2023-01-29 07:06:00+00:00
7959,Case_687,D,2023-01-29 07:07:00+00:00
7960,Case_687,B1,2023-01-29 07:12:00+00:00
7961,Case_534,A,2023-01-29 07:13:00+00:00
7962,Case_344,B2,2023-01-29 07:31:00+00:00
7963,Case_425,A,2023-01-29 07:34:00+00:00
7964,Case_884,B2,2023-01-29 07:35:00+00:00
7965,Case_647,A,2023-01-29 07:40:00+00:00
7966,Case_687,B2,2023-01-29 07:42:00+00:00
7967,Case_647,C,2023-01-29 07:59:00+00:00
7968,Case_322,A,2023-01-29 08:01:00+00:00
7969,Case_647,D,2023-01-29 08:01:00+00:00
7970,Case_425,E1,2023-01-29 08:02:00+00:00
7971,Case_647,B1,2023-01-29 08:06:00+00:00
7972,Case_344,A,2023-01-29 08:10:00+00:00
7973,Case_687,A,2023-01-29 08:16:00+00:00
7974,Case_884,A,2023-01-29 08:20:00+00:00
7975,Case_344,F,2023-01-29 08:22:00+00:00
7976,Case_687,F,2023-01-29 08:31:00+00:00
7977,Case_884,E1,2023-01-29 08:32:00+00:00
7978,Case_647,B2,2023-01-29 08:37:00+00:00
7979,Case_492,A,2023-01-29 08:39:00+00:00
7980,Case_425,E2,2023-01-29 08:41:00+00:00
7981,Case_492,C,2023-01-29 08:49:00+00:00
7982,Case_492,D,2023-01-29 08:52:00+00:00
7983,Case_492,B1,2023-01-29 08:54:00+00:00
7984,Case_884,E2,2023-01-29 08:58:00+00:00
7985,Case_647,A,2023-01-29 09:01:00+00:00
7986,Case_492,B2,2023-01-29 09:14:00+00:00
7987,Case_425,A,2023-01-29 09:15:00+00:00
7988,Case_647,F,2023-01-29 09:25:00+00:00
7989,Case_884,A,2023-01-29 09:28:00+00:00
7990,Case_687,A,2023-01-29 09:30:00+00:00
7991,Case_344,A,2023-01-29 09:40:00+00:00
7992,Case_492,A,2023-01-29 09:43:00+00:00
7993,Case_492,E1,2023-01-29 09:57:00+00:00
7994,Case_492,E2,2023-01-29 10:32:00+00:00
7995,Case_647,A,2023-01-29 10:33:00+00:00
7996,Case_913,A,2023-01-29 10:43:00+00:00
7997,Case_913,C,2023-01-29 10:55:00+00:00
7998,Case_913,D,2023-01-29 10:57:00+00:00
7999,Case_913,B1,2023-01-29 10:58:00+00:00
8000,Case_156,A,2023-01-29 10:59:00+00:00
8001,Case_492,A,2023-01-29 11:10:00+00:00
8002,Case_889,A,2023-01-29 11:13:00+00:00
8003,Case_156,C,2023-01-29 11:18:00+00:00
8004,Case_156,D,2023-01-29 11:20:00+00:00
8005,Case_913,B2,2023-01-29 11:22:00+00:00
8006,Case_156,B1,2023-01-29 11:25:00+00:00
8007,Case_889,C,2023-01-29 11:37:00+00:00
8008,Case_889,B1,2023-01-29 11:40:00+00:00
8009,Case_889,D,2023-01-29 11:41:00+00:00
8010,Case_156,B2,2023-01-29 12:01:00+00:00
8011,Case_913,A,2023-01-29 12:09:00+00:00
8012,Case_889,B2,2023-01-29 12:11:00+00:00
8013,Case_592,A,2023-01-29 12:34:00+00:00
8014,Case_913,F,2023-01-29 12:34:00+00:00
8015,Case_156,A,2023-01-29 12:50:00+00:00
8016,Case_889,A,2023-01-29 12:52:00+00:00
8017,Case_592,C,2023-01-29 13:02:00+00:00
8018,Case_592,D,2023-01-29 13:03:00+00:00
8019,Case_714,A,2023-01-29 13:06:00+00:00
8020,Case_156,F,2023-01-29 13:08:00+00:00
8021,Case_592,B1,2023-01-29 13:09:00+00:00
8022,Case_889,E1,2023-01-29 13:20:00+00:00
8023,Case_127,A,2023-01-29 13:20:00+00:00
8024,Case_714,C,2023-01-29 13:25:00+00:00
8025,Case_714,B1,2023-01-29 13:30:00+00:00
8026,Case_714,D,2023-01-29 13:30:00+00:00
8027,Case_127,C,2023-01-29 13:35:00+00:00
8028,Case_127,B1,2023-01-29 13:40:00+00:00
8029,Case_127,D,2023-01-29 13:40:00+00:00
8030,Case_913,A,2023-01-29 13:45:00+00:00
8031,Case_714,B2,2023-01-29 13:52:00+00:00
