EventID,case:concept:name,concept:name,time:timestamp,refined_concept:name
7834,Case_871,A,2023-01-28 17:33:00+00:00,A_2
7835,Case_160,C,2023-01-28 17:39:00+00:00,C_0
7836,Case_160,D,2023-01-28 17:41:00+00:00,D_0
7837,Case_78,C,2023-01-28 17:42:00+00:00,C_0
7838,Case_160,B1,2023-01-28 17:42:00+00:00,B1_0
7839,Case_78,D,2023-01-28 17:44:00+00:00,D_0
7840,Case_191,A,2023-01-28 17:44:00+00:00,A_2
7841,Case_78,B1,2023-01-28 17:46:00+00:00,B1_0
7842,Case_519,A,2023-01-28 17:46:00+00:00,A_2
7843,Case_886,A,2023-01-28 17:52:00+00:00,A_1
7844,Case_160,B2,2023-01-28 18:11:00+00:00,B2_0
7845,Case_78,B2,2023-01-28 18:18:00+00:00,B2_0
7846,Case_886,C,2023-01-28 18:18:00+00:00,C_0
7847,Case_886,D,2023-01-28 18:20:00+00:00,D_0
7848,Case_886,B1,2023-01-28 18:20:00+00:00,B1_0
7849,Case_700,A,2023-01-28 18:36:00+00:00,A_2
7850,Case_759,A,2023-01-28 18:38:00+00:00,A_1
7851,Case_160,A,2023-01-28 18:46:00+00:00,A_0
7852,Case_78,A,2023-01-28 18:48:00+00:00,A_0
7853,Case_886,B2,2023-01-28 18:49:00+00:00,B2_0
7854,Case_78,E1,2023-01-28 19:02:00+00:00,E1_0
7855,Case_759,C,2023-01-28 19:02:00+00:00,C_0
7856,Case_759,D,2023-01-28 19:06:00+00:00,D_0
7857,Case_759,B1,2023-01-28 19:07:00+00:00,B1_0
7858,Case_160,F,2023-01-28 19:08:00+00:00,F_0
7859,Case_78,E2,2023-01-28 19:31:00+00:00,E2_0
7860,Case_759,B2,2023-01-28 19:32:00+00:00,B2_0
7861,Case_546,A,2023-01-28 19:40:00+00:00,A_1
7862,Case_886,A,2023-01-28 19:41:00+00:00,A_0
7863,Case_546,C,2023-01-28 19:57:00+00:00,C_0
7864,Case_546,D,2023-01-28 19:58:00+00:00,D_0
7865,Case_546,B1,2023-01-28 19:59:00+00:00,B1_0
7866,Case_78,A,2023-01-28 20:00:00+00:00,A_2
7867,Case_362,A,2023-01-28 20:06:00+00:00,A_1
7868,Case_759,A,2023-01-28 20:09:00+00:00,A_0
7869,Case_160,A,2023-01-28 20:10:00+00:00,A_2
7870,Case_886,F,2023-01-28 20:10:00+00:00,F_0
7871,Case_546,B2,2023-01-28 20:23:00+00:00,B2_0
7872,Case_362,C,2023-01-28 20:24:00+00:00,C_0
7873,Case_362,D,2023-01-28 20:26:00+00:00,D_0
7874,Case_362,B1,2023-01-28 20:26:00+00:00,B1_0
7875,Case_759,F,2023-01-28 20:31:00+00:00,F_0
7876,Case_362,B2,2023-01-28 20:43:00+00:00,B2_0
7877,Case_578,A,2023-01-28 21:10:00+00:00,A_1
7878,Case_886,A,2023-01-28 21:13:00+00:00,A_2
7879,Case_546,A,2023-01-28 21:15:00+00:00,A_0
7880,Case_578,C,2023-01-28 21:30:00+00:00,C_0
7881,Case_578,D,2023-01-28 21:33:00+00:00,D_0
7882,Case_759,A,2023-01-28 21:34:00+00:00,A_2
7883,Case_578,B1,2023-01-28 21:37:00+00:00,B1_0
7884,Case_546,E1,2023-01-28 21:41:00+00:00,E1_0
7885,Case_362,A,2023-01-28 21:53:00+00:00,A_0
7886,Case_546,E2,2023-01-28 22:03:00+00:00,E2_0
7887,Case_362,E1,2023-01-28 22:04:00+00:00,E1_0
7888,Case_578,B2,2023-01-28 22:19:00+00:00,B2_0
7889,Case_362,E2,2023-01-28 22:34:00+00:00,E2_0
7890,Case_546,A,2023-01-28 22:43:00+00:00,A_2
7891,Case_362,A,2023-01-28 22:55:00+00:00,A_2
7892,Case_578,A,2023-01-28 22:56:00+00:00,A_0
7893,Case_578,E1,2023-01-28 23:12:00+00:00,E1_0
7894,Case_578,E2,2023-01-28 23:36:00+00:00,E2_0
7895,Case_578,A,2023-01-29 00:15:00+00:00,A_2
7896,Case_508,A,2023-01-29 00:18:00+00:00,A_1
7897,Case_744,A,2023-01-29 00:44:00+00:00,A_1
7898,Case_508,C,2023-01-29 00:45:00+00:00,C_0
7899,Case_508,D,2023-01-29 00:48:00+00:00,D_0
7900,Case_508,B1,2023-01-29 00:49:00+00:00,B1_0
7901,Case_508,B2,2023-01-29 01:13:00+00:00,B2_0
7902,Case_744,C,2023-01-29 01:14:00+00:00,C_0
7903,Case_744,D,2023-01-29 01:18:00+00:00,D_0
7904,Case_744,B1,2023-01-29 01:20:00+00:00,B1_0
7905,Case_744,B2,2023-01-29 01:59:00+00:00,B2_0
7906,Case_508,A,2023-01-29 02:13:00+00:00,A_0
7907,Case_744,A,2023-01-29 02:28:00+00:00,A_0
7908,Case_508,E1,2023-01-29 02:35:00+00:00,E1_0
7909,Case_744,F,2023-01-29 02:50:00+00:00,F_0
7910,Case_508,E2,2023-01-29 03:21:00+00:00,E2_0
7911,Case_873,A,2023-01-29 03:28:00+00:00,A_1
7912,Case_55,A,2023-01-29 03:35:00+00:00,A_1
7913,Case_744,A,2023-01-29 03:38:00+00:00,A_2
7914,Case_873,C,2023-01-29 03:53:00+00:00,C_0
7915,Case_508,A,2023-01-29 03:54:00+00:00,A_2
7916,Case_55,C,2023-01-29 03:55:00+00:00,C_0
7917,Case_55,D,2023-01-29 03:57:00+00:00,D_0
7918,Case_873,D,2023-01-29 03:58:00+00:00,D_0
7919,Case_873,B1,2023-01-29 03:59:00+00:00,B1_0
7920,Case_55,B1,2023-01-29 04:02:00+00:00,B1_0
7921,Case_534,A,2023-01-29 04:23:00+00:00,A_1
7922,Case_55,B2,2023-01-29 04:30:00+00:00,B2_0
7923,Case_322,A,2023-01-29 04:31:00+00:00,A_1
7924,Case_534,C,2023-01-29 04:33:00+00:00,C_0
7925,Case_534,D,2023-01-29 04:35:00+00:00,D_0
7926,Case_534,B1,2023-01-29 04:36:00+00:00,B1_0
7927,Case_873,B2,2023-01-29 04:38:00+00:00,B2_0
7928,Case_322,C,2023-01-29 04:51:00+00:00,C_0
7929,Case_322,D,2023-01-29 04:55:00+00:00,D_0
7930,Case_322,B1,2023-01-29 04:58:00+00:00,B1_0
7931,Case_534,B2,2023-01-29 05:00:00+00:00,B2_0
7932,Case_55,A,2023-01-29 05:19:00+00:00,A_0
7933,Case_873,A,2023-01-29 05:27:00+00:00,A_0
7934,Case_534,A,2023-01-29 05:36:00+00:00,A_0
7935,Case_322,B2,2023-01-29 05:37:00+00:00,B2_0
7936,Case_55,F,2023-01-29 05:43:00+00:00,F_0
7937,Case_873,F,2023-01-29 05:51:00+00:00,F_0
7938,Case_425,A,2023-01-29 05:55:00+00:00,A_1
7939,Case_534,E1,2023-01-29 06:01:00+00:00,E1_0
7940,Case_425,C,2023-01-29 06:05:00+00:00,C_0
7941,Case_425,D,2023-01-29 06:06:00+00:00,D_0
7942,Case_425,B1,2023-01-29 06:08:00+00:00,B1_0
7943,Case_884,A,2023-01-29 06:19:00+00:00,A_1
7944,Case_322,A,2023-01-29 06:22:00+00:00,A_0
7945,Case_344,A,2023-01-29 06:28:00+00:00,A_1
7946,Case_873,A,2023-01-29 06:31:00+00:00,A_2
7947,Case_687,A,2023-01-29 06:39:00+00:00,A_1
7948,Case_344,C,2023-01-29 06:41:00+00:00,C_0
7949,Case_344,D,2023-01-29 06:46:00+00:00,D_0
7950,Case_884,C,2023-01-29 06:47:00+00:00,C_0
7951,Case_534,E2,2023-01-29 06:47:00+00:00,E2_0
7952,Case_344,B1,2023-01-29 06:48:00+00:00,B1_0
7953,Case_322,F,2023-01-29 06:49:00+00:00,F_0
7954,Case_884,B1,2023-01-29 06:50:00+00:00,B1_0
7955,Case_884,D,2023-01-29 06:51:00+00:00,D_0
7956,Case_425,B2,2023-01-29 06:53:00+00:00,B2_0
7957,Case_55,A,2023-01-29 06:53:00+00:00,A_2
7958,Case_687,C,2023-01-29 07:06:00+00:00,C_0
7959,Case_687,D,2023-01-29 07:07:00+00:00,D_0
7960,Case_687,B1,2023-01-29 07:12:00+00:00,B1_0
7961,Case_534,A,2023-01-29 07:13:00+00:00,A_2
7962,Case_344,B2,2023-01-29 07:31:00+00:00,B2_0
7963,Case_425,A,2023-01-29 07:34:00+00:00,A_0
7964,Case_884,B2,2023-01-29 07:35:00+00:00,B2_0
7965,Case_647,A,2023-01-29 07:40:00+00:00,A_1
7966,Case_687,B2,2023-01-29 07:42:00+00:00,B2_0
7967,Case_647,C,2023-01-29 07:59:00+00:00,C_0
7968,Case_322,A,2023-01-29 08:01:00+00:00,A_2
7969,Case_647,D,2023-01-29 08:01:00+00:00,D_0
7970,Case_425,E1,2023-01-29 08:02:00+00:00,E1_0
7971,Case_647,B1,2023-01-29 08:06:00+00:00,B1_0
7972,Case_344,A,2023-01-29 08:10:00+00:00,A_0
7973,Case_687,A,2023-01-29 08:16:00+00:00,A_0
7974,Case_884,A,2023-01-29 08:20:00+00:00,A_0
7975,Case_344,F,2023-01-29 08:22:00+00:00,F_0
7976,Case_687,F,2023-01-29 08:31:00+00:00,F_0
7977,Case_884,E1,2023-01-29 08:32:00+00:00,E1_0
7978,Case_647,B2,2023-01-29 08:37:00+00:00,B2_0
7979,Case_492,A,2023-01-29 08:39:00+00:00,A_1
7980,Case_425,E2,2023-01-29 08:41:00+00:00,E2_0
7981,Case_492,C,2023-01-29 08:49:00+00:00,C_0
7982,Case_492,D,2023-01-29 08:52:00+00:00,D_0
7983,Case_492,B1,2023-01-29 08:54:00+00:00,B1_0
7984,Case_884,E2,2023-01-29 08:58:00+00:00,E2_0
7985,Case_647,A,2023-01-29 09:01:00+00:00,A_0
7986,Case_492,B2,2023-01-29 09:14:00+00:00,B2_0
7987,Case_425,A,2023-01-29 09:15:00+00:00,A_2
7988,Case_647,F,2023-01-29 09:25:00+00:00,F_0
7989,Case_884,A,2023-01-29 09:28:00+00:00,A_2
7990,Case_687,A,2023-01-29 09:30:00+00:00,A_2
7991,Case_344,A,2023-01-29 09:40:00+00:00,A_2
7992,Case_492,A,2023-01-29 09:43:00+00:00,A_0
7993,Case_492,E1,2023-01-29 09:57:00+00:00,E1_0
7994,Case_492,E2,2023-01-29 10:32:00+00:00,E2_0
7995,Case_647,A,2023-01-29 10:33:00+00:00,A_2
7996,Case_913,A,2023-01-29 10:43:00+00:00,A_1
7997,Case_913,C,2023-01-29 10:55:00+00:00,C_0
7998,Case_913,D,2023-01-29 10:57:00+00:00,D_0
7999,Case_913,B1,2023-01-29 10:58:00+00:00,B1_0
8000,Case_156,A,2023-01-29 10:59:00+00:00,A_1
8001,Case_492,A,2023-01-29 11:10:00+00:00,A_2
8002,Case_889,A,2023-01-29 11:13:00+00:00,A_1
8003,Case_156,C,2023-01-29 11:18:00+00:00,C_0
8004,Case_156,D,2023-01-29 11:20:00+00:00,D_0
8005,Case_913,B2,2023-01-29 11:22:00+00:00,B2_0
8006,Case_156,B1,2023-01-29 11:25:00+00:00,B1_0
8007,Case_889,C,2023-01-29 11:37:00+00:00,C_0
8008,Case_889,B1,2023-01-29 11:40:00+00:00,B1_0
8009,Case_889,D,2023-01-29 11:41:00+00:00,D_0
8010,Case_156,B2,2023-01-29 12:01:00+00:00,B2_0
8011,Case_913,A,2023-01-29 12:09:00+00:00,A_0
8012,Case_889,B2,2023-01-29 12:11:00+00:00,B2_0
8013,Case_592,A,2023-01-29 12:34:00+00:00,A_1
8014,Case_913,F,2023-01-29 12:34:00+00:00,F_0
8015,Case_156,A,2023-01-29 12:50:00+00:00,A_0
8016,Case_889,A,2023-01-29 12:52:00+00:00,A_0
8017,Case_592,C,2023-01-29 13:02:00+00:00,C_0
8018,Case_592,D,2023-01-29 13:03:00+00:00,D_0
8019,Case_714,A,2023-01-29 13:06:00+00:00,A_1
8020,Case_156,F,2023-01-29 13:08:00+00:00,F_0
8021,Case_592,B1,2023-01-29 13:09:00+00:00,B1_0
8022,Case_889,E1,2023-01-29 13:20:00+00:00,E1_0
8023,Case_127,A,2023-01-29 13:20:00+00:00,A_1
8024,Case_714,C,2023-01-29 13:25:00+00:00,C_0
8025,Case_714,B1,2023-01-29 13:30:00+00:00,B1_0
8026,Case_714,D,2023-01-29 13:30:00+00:00,D_0
8027,Case_127,C,2023-01-29 13:35:00+00:00,C_0
8028,Case_127,B1,2023-01-29 13:40:00+00:00,B1_0
8029,Case_127,D,2023-01-29 13:40:00+00:00,D_0
8030,Case_913,A,2023-01-29 13:45:00+00:00,A_2
8031,Case_714,B2,2023-01-29 13:52:00+00:00,B2_0
8032,Case_156,A,2023-01-29 13:52:00+00:00,A_2
8033,Case_592,B2,2023-01-29 13:52:00+00:00,B2_0
8034,Case_889,E2,2023-01-29 13:54:00+00:00,E2_0
8035,Case_127,B2,2023-01-29 14:17:00+00:00,B2_0
8036,Case_889,A,2023-01-29 14:23:00+00:00,A_2
8037,Case_714,A,2023-01-29 14:23:00+00:00,A_0
8038,Case_54,A,2023-01-29 14:38:00+00:00,A_1
8039,Case_592,A,2023-01-29 14:41:00+00:00,A_0
8040,Case_127,A,2023-01-29 14:49:00+00:00,A_0
8041,Case_714,E1,2023-01-29 14:52:00+00:00,E1_0
8042,Case_592,E1,2023-01-29 15:02:00+00:00,E1_0
8043,Case_127,E1,2023-01-29 15:06:00+00:00,E1_0
8044,Case_54,C,2023-01-29 15:08:00+00:00,C_0
8045,Case_54,B1,2023-01-29 15:10:00+00:00,B1_0
8046,Case_54,D,2023-01-29 15:11:00+00:00,D_0
8047,Case_714,E2,2023-01-29 15:26:00+00:00,E2_0
8048,Case_127,E2,2023-01-29 15:31:00+00:00,E2_0
8049,Case_860,A,2023-01-29 15:31:00+00:00,A_1
8050,Case_860,C,2023-01-29 15:44:00+00:00,C_0
8051,Case_592,E2,2023-01-29 15:44:00+00:00,E2_0
8052,Case_860,D,2023-01-29 15:45:00+00:00,D_0
8053,Case_860,B1,2023-01-29 15:46:00+00:00,B1_0
8054,Case_54,B2,2023-01-29 15:47:00+00:00,B2_0
8055,Case_550,A,2023-01-29 15:52:00+00:00,A_1
8056,Case_714,A,2023-01-29 15:53:00+00:00,A_2
8057,Case_127,A,2023-01-29 15:54:00+00:00,A_2
8058,Case_550,C,2023-01-29 16:08:00+00:00,C_0
8059,Case_550,D,2023-01-29 16:09:00+00:00,D_0
8060,Case_550,B1,2023-01-29 16:10:00+00:00,B1_0
8061,Case_860,B2,2023-01-29 16:17:00+00:00,B2_0
8062,Case_54,A,2023-01-29 16:20:00+00:00,A_0
8063,Case_592,A,2023-01-29 16:24:00+00:00,A_2
8064,Case_550,B2,2023-01-29 16:27:00+00:00,B2_0
8065,Case_54,F,2023-01-29 16:45:00+00:00,F_0
8066,Case_860,A,2023-01-29 16:58:00+00:00,A_0
8067,Case_216,A,2023-01-29 17:19:00+00:00,A_1
8068,Case_860,F,2023-01-29 17:21:00+00:00,F_0
8069,Case_550,A,2023-01-29 17:27:00+00:00,A_0
8070,Case_216,C,2023-01-29 17:35:00+00:00,C_0
8071,Case_216,D,2023-01-29 17:36:00+00:00,D_0
8072,Case_216,B1,2023-01-29 17:39:00+00:00,B1_0
8073,Case_550,F,2023-01-29 17:51:00+00:00,F_0
8074,Case_54,A,2023-01-29 17:55:00+00:00,A_2
8075,Case_216,B2,2023-01-29 17:57:00+00:00,B2_0
8076,Case_860,A,2023-01-29 18:12:00+00:00,A_2
8077,Case_216,A,2023-01-29 18:30:00+00:00,A_0
8078,Case_216,E1,2023-01-29 18:50:00+00:00,E1_0
8079,Case_550,A,2023-01-29 18:51:00+00:00,A_2
8080,Case_533,A,2023-01-29 19:20:00+00:00,A_1
8081,Case_216,E2,2023-01-29 19:24:00+00:00,E2_0
8082,Case_533,C,2023-01-29 19:44:00+00:00,C_0
8083,Case_533,D,2023-01-29 19:45:00+00:00,D_0
8084,Case_533,B1,2023-01-29 19:51:00+00:00,B1_0
8085,Case_216,A,2023-01-29 19:54:00+00:00,A_2
8086,Case_533,B2,2023-01-29 20:13:00+00:00,B2_0
8087,Case_381,A,2023-01-29 20:45:00+00:00,A_1
8088,Case_388,A,2023-01-29 20:48:00+00:00,A_1
8089,Case_388,C,2023-01-29 21:00:00+00:00,C_0
8090,Case_381,C,2023-01-29 21:00:00+00:00,C_0
8091,Case_381,D,2023-01-29 21:01:00+00:00,D_0
8092,Case_388,D,2023-01-29 21:01:00+00:00,D_0
8093,Case_533,A,2023-01-29 21:01:00+00:00,A_0
8094,Case_381,B1,2023-01-29 21:02:00+00:00,B1_0
8095,Case_388,B1,2023-01-29 21:04:00+00:00,B1_0
8096,Case_533,F,2023-01-29 21:15:00+00:00,F_0
8097,Case_966,A,2023-01-29 21:21:00+00:00,A_1
8098,Case_381,B2,2023-01-29 21:22:00+00:00,B2_0
8099,Case_388,B2,2023-01-29 21:23:00+00:00,B2_0
8100,Case_966,C,2023-01-29 21:32:00+00:00,C_0
8101,Case_79,A,2023-01-29 21:33:00+00:00,A_1
8102,Case_966,D,2023-01-29 21:37:00+00:00,D_0
8103,Case_966,B1,2023-01-29 21:37:00+00:00,B1_0
8104,Case_79,C,2023-01-29 21:46:00+00:00,C_0
8105,Case_79,B1,2023-01-29 21:48:00+00:00,B1_0
8106,Case_79,D,2023-01-29 21:49:00+00:00,D_0
8107,Case_381,A,2023-01-29 22:04:00+00:00,A_0
8108,Case_533,A,2023-01-29 22:07:00+00:00,A_2
8109,Case_388,A,2023-01-29 22:12:00+00:00,A_0
8110,Case_736,A,2023-01-29 22:13:00+00:00,A_1
8111,Case_966,B2,2023-01-29 22:14:00+00:00,B2_0
8112,Case_381,E1,2023-01-29 22:17:00+00:00,E1_0
8113,Case_69,A,2023-01-29 22:20:00+00:00,A_1
8114,Case_79,B2,2023-01-29 22:22:00+00:00,B2_0
8115,Case_736,C,2023-01-29 22:30:00+00:00,C_0
8116,Case_69,C,2023-01-29 22:32:00+00:00,C_0
8117,Case_736,B1,2023-01-29 22:32:00+00:00,B1_0
8118,Case_736,D,2023-01-29 22:32:00+00:00,D_0
8119,Case_69,D,2023-01-29 22:33:00+00:00,D_0
8120,Case_388,F,2023-01-29 22:33:00+00:00,F_0
8121,Case_69,B1,2023-01-29 22:35:00+00:00,B1_0
8122,Case_79,A,2023-01-29 22:42:00+00:00,A_0
8123,Case_736,B2,2023-01-29 22:47:00+00:00,B2_0
8124,Case_381,E2,2023-01-29 22:49:00+00:00,E2_0
8125,Case_79,E1,2023-01-29 22:53:00+00:00,E1_0
8126,Case_966,A,2023-01-29 22:59:00+00:00,A_0
8127,Case_381,A,2023-01-29 23:09:00+00:00,A_2
8128,Case_69,B2,2023-01-29 23:13:00+00:00,B2_0
8129,Case_966,E1,2023-01-29 23:29:00+00:00,E1_0
8130,Case_736,A,2023-01-29 23:33:00+00:00,A_0
8131,Case_79,E2,2023-01-29 23:37:00+00:00,E2_0
8132,Case_69,A,2023-01-29 23:43:00+00:00,A_0
8133,Case_736,E1,2023-01-29 23:43:00+00:00,E1_0
8134,Case_388,A,2023-01-29 23:53:00+00:00,A_2
8135,Case_395,A,2023-01-29 23:53:00+00:00,A_1
8136,Case_69,F,2023-01-29 23:54:00+00:00,F_0
8137,Case_79,A,2023-01-29 23:58:00+00:00,A_2
8138,Case_966,E2,2023-01-30 00:09:00+00:00,E2_0
8139,Case_395,C,2023-01-30 00:13:00+00:00,C_0
8140,Case_736,E2,2023-01-30 00:13:00+00:00,E2_0
8141,Case_395,B1,2023-01-30 00:16:00+00:00,B1_0
8142,Case_395,D,2023-01-30 00:18:00+00:00,D_0
8143,Case_588,A,2023-01-30 00:29:00+00:00,A_1
8144,Case_736,A,2023-01-30 00:34:00+00:00,A_2
8145,Case_69,A,2023-01-30 00:35:00+00:00,A_2
8146,Case_588,C,2023-01-30 00:42:00+00:00,C_0
8147,Case_840,A,2023-01-30 00:43:00+00:00,A_1
8148,Case_588,D,2023-01-30 00:44:00+00:00,D_0
8149,Case_966,A,2023-01-30 00:45:00+00:00,A_2
8150,Case_588,B1,2023-01-30 00:46:00+00:00,B1_0
8151,Case_395,B2,2023-01-30 00:50:00+00:00,B2_0
8152,Case_840,C,2023-01-30 00:53:00+00:00,C_0
8153,Case_840,D,2023-01-30 00:55:00+00:00,D_0
8154,Case_840,B1,2023-01-30 00:56:00+00:00,B1_0
8155,Case_588,B2,2023-01-30 01:11:00+00:00,B2_0
8156,Case_840,B2,2023-01-30 01:13:00+00:00,B2_0
8157,Case_395,A,2023-01-30 01:23:00+00:00,A_0
8158,Case_588,A,2023-01-30 01:42:00+00:00,A_0
8159,Case_395,F,2023-01-30 01:50:00+00:00,F_0
8160,Case_840,A,2023-01-30 01:50:00+00:00,A_0
8161,Case_588,F,2023-01-30 01:52:00+00:00,F_0
8162,Case_158,A,2023-01-30 01:54:00+00:00,A_1
8163,Case_158,C,2023-01-30 02:10:00+00:00,C_0
8164,Case_158,D,2023-01-30 02:13:00+00:00,D_0
8165,Case_158,B1,2023-01-30 02:16:00+00:00,B1_0
8166,Case_840,E1,2023-01-30 02:20:00+00:00,E1_0
8167,Case_1,A,2023-01-30 02:25:00+00:00,A_1
8168,Case_1,C,2023-01-30 02:40:00+00:00,C_0
8169,Case_840,E2,2023-01-30 02:41:00+00:00,E2_0
8170,Case_1,D,2023-01-30 02:41:00+00:00,D_0
8171,Case_1,B1,2023-01-30 02:44:00+00:00,B1_0
8172,Case_158,B2,2023-01-30 02:46:00+00:00,B2_0
8173,Case_588,A,2023-01-30 02:47:00+00:00,A_2
8174,Case_395,A,2023-01-30 02:52:00+00:00,A_2
8175,Case_840,A,2023-01-30 02:58:00+00:00,A_2
8176,Case_87,A,2023-01-30 03:03:00+00:00,A_1
8177,Case_1,B2,2023-01-30 03:19:00+00:00,B2_0
8178,Case_87,C,2023-01-30 03:23:00+00:00,C_0
8179,Case_87,B1,2023-01-30 03:27:00+00:00,B1_0
8180,Case_87,D,2023-01-30 03:27:00+00:00,D_0
8181,Case_158,A,2023-01-30 03:27:00+00:00,A_0
8182,Case_87,B2,2023-01-30 03:42:00+00:00,B2_0
8183,Case_158,E1,2023-01-30 03:54:00+00:00,E1_0
8184,Case_1,A,2023-01-30 04:03:00+00:00,A_0
8185,Case_143,A,2023-01-30 04:06:00+00:00,A_1
8186,Case_1,F,2023-01-30 04:17:00+00:00,F_0
8187,Case_143,C,2023-01-30 04:36:00+00:00,C_0
8188,Case_143,D,2023-01-30 04:38:00+00:00,D_0
8189,Case_457,A,2023-01-30 04:40:00+00:00,A_1
8190,Case_143,B1,2023-01-30 04:42:00+00:00,B1_0
8191,Case_158,E2,2023-01-30 04:43:00+00:00,E2_0
8192,Case_87,A,2023-01-30 04:47:00+00:00,A_0
8193,Case_457,C,2023-01-30 04:59:00+00:00,C_0
8194,Case_457,B1,2023-01-30 05:02:00+00:00,B1_0
8195,Case_457,D,2023-01-30 05:03:00+00:00,D_0
8196,Case_87,F,2023-01-30 05:15:00+00:00,F_0
8197,Case_158,A,2023-01-30 05:16:00+00:00,A_2
8198,Case_143,B2,2023-01-30 05:19:00+00:00,B2_0
8199,Case_1,A,2023-01-30 05:32:00+00:00,A_2
8200,Case_457,B2,2023-01-30 05:36:00+00:00,B2_0
8201,Case_143,A,2023-01-30 05:53:00+00:00,A_0
8202,Case_655,A,2023-01-30 06:03:00+00:00,A_1
8203,Case_105,A,2023-01-30 06:09:00+00:00,A_1
8204,Case_143,F,2023-01-30 06:10:00+00:00,F_0
8205,Case_457,A,2023-01-30 06:16:00+00:00,A_0
8206,Case_87,A,2023-01-30 06:22:00+00:00,A_2
8207,Case_655,C,2023-01-30 06:22:00+00:00,C_0
8208,Case_655,D,2023-01-30 06:24:00+00:00,D_0
8209,Case_655,B1,2023-01-30 06:25:00+00:00,B1_0
8210,Case_457,F,2023-01-30 06:27:00+00:00,F_0
8211,Case_105,C,2023-01-30 06:29:00+00:00,C_0
8212,Case_105,D,2023-01-30 06:32:00+00:00,D_0
8213,Case_105,B1,2023-01-30 06:36:00+00:00,B1_0
8214,Case_143,A,2023-01-30 06:52:00+00:00,A_2
8215,Case_655,B2,2023-01-30 07:00:00+00:00,B2_0
8216,Case_105,B2,2023-01-30 07:16:00+00:00,B2_0
8217,Case_655,A,2023-01-30 07:22:00+00:00,A_0
8218,Case_457,A,2023-01-30 07:33:00+00:00,A_2
8219,Case_105,A,2023-01-30 07:38:00+00:00,A_0
8220,Case_655,E1,2023-01-30 07:39:00+00:00,E1_0
8221,Case_105,E1,2023-01-30 08:04:00+00:00,E1_0
8222,Case_655,E2,2023-01-30 08:18:00+00:00,E2_0
8223,Case_105,E2,2023-01-30 08:37:00+00:00,E2_0
8224,Case_655,A,2023-01-30 08:47:00+00:00,A_2
8225,Case_337,A,2023-01-30 09:03:00+00:00,A_1
8226,Case_105,A,2023-01-30 09:12:00+00:00,A_2
8227,Case_337,C,2023-01-30 09:22:00+00:00,C_0
8228,Case_337,D,2023-01-30 09:23:00+00:00,D_0
8229,Case_337,B1,2023-01-30 09:29:00+00:00,B1_0
8230,Case_785,A,2023-01-30 09:29:00+00:00,A_1
8231,Case_785,C,2023-01-30 09:46:00+00:00,C_0
8232,Case_785,D,2023-01-30 09:48:00+00:00,D_0
8233,Case_247,A,2023-01-30 09:48:00+00:00,A_1
8234,Case_785,B1,2023-01-30 09:51:00+00:00,B1_0
8235,Case_337,B2,2023-01-30 09:54:00+00:00,B2_0
8236,Case_247,C,2023-01-30 10:00:00+00:00,C_0
8237,Case_247,B1,2023-01-30 10:03:00+00:00,B1_0
8238,Case_247,D,2023-01-30 10:04:00+00:00,D_0
8239,Case_247,B2,2023-01-30 10:19:00+00:00,B2_0
8240,Case_785,B2,2023-01-30 10:22:00+00:00,B2_0
8241,Case_337,A,2023-01-30 10:40:00+00:00,A_0
8242,Case_337,F,2023-01-30 10:57:00+00:00,F_0
8243,Case_785,A,2023-01-30 11:07:00+00:00,A_0
8244,Case_728,A,2023-01-30 11:17:00+00:00,A_1
8245,Case_785,F,2023-01-30 11:22:00+00:00,F_0
8246,Case_920,A,2023-01-30 11:23:00+00:00,A_1
8247,Case_247,A,2023-01-30 11:25:00+00:00,A_0
8248,Case_728,C,2023-01-30 11:32:00+00:00,C_0
8249,Case_337,A,2023-01-30 11:35:00+00:00,A_2
8250,Case_728,B1,2023-01-30 11:35:00+00:00,B1_0
8251,Case_728,D,2023-01-30 11:37:00+00:00,D_0
8252,Case_247,E1,2023-01-30 11:39:00+00:00,E1_0
8253,Case_920,C,2023-01-30 11:42:00+00:00,C_0
8254,Case_920,D,2023-01-30 11:44:00+00:00,D_0
8255,Case_920,B1,2023-01-30 11:47:00+00:00,B1_0
8256,Case_76,A,2023-01-30 11:49:00+00:00,A_1
8257,Case_728,B2,2023-01-30 11:57:00+00:00,B2_0
8258,Case_785,A,2023-01-30 11:57:00+00:00,A_2
8259,Case_247,E2,2023-01-30 12:03:00+00:00,E2_0
8260,Case_920,B2,2023-01-30 12:07:00+00:00,B2_0
8261,Case_76,C,2023-01-30 12:13:00+00:00,C_0
8262,Case_76,D,2023-01-30 12:15:00+00:00,D_0
8263,Case_76,B1,2023-01-30 12:18:00+00:00,B1_0
8264,Case_247,A,2023-01-30 12:20:00+00:00,A_2
8265,Case_76,B2,2023-01-30 12:35:00+00:00,B2_0
8266,Case_728,A,2023-01-30 12:52:00+00:00,A_0
8267,Case_728,F,2023-01-30 13:04:00+00:00,F_0
8268,Case_920,A,2023-01-30 13:05:00+00:00,A_0
8269,Case_920,F,2023-01-30 13:22:00+00:00,F_0
8270,Case_76,A,2023-01-30 13:23:00+00:00,A_0
8271,Case_76,F,2023-01-30 13:45:00+00:00,F_0
8272,Case_23,A,2023-01-30 13:50:00+00:00,A_1
8273,Case_198,A,2023-01-30 13:50:00+00:00,A_1
